customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
4439,60.0,441739.8347604533,21,33,82.15866919963699,2,46848.50410460239,17526.39239883961,Female,Premium,East,Debit Card,No,Tablet,0
4440,73.0,849025.4112936577,1,28,54.17731514191225,1,21446.302938033463,25848.802610243907,Other,Premium,North,Transfer,Yes,Mobile,0
4441,,1134070.461286716,51,24,58.99030707161001,7,7420.605422688379,26821.43892989172,Other,Enterprise,East,Transfer,Yes,Mobile,1
4442,32.0,638168.0127222922,42,22,101.2527479570328,3,71390.61078479857,27751.937626034087,Other,Premium,West,Credit Card,No,Desktop,0
4443,69.0,1091739.669931888,59,21,46.95000224233722,4,59798.51048211199,7777.209514719399,Other,Basic,North,Debit Card,No,Desktop,1
4444,66.0,624502.1640819343,55,37,83.10069360017025,2,57279.78650688984,17360.779391439315,Other,Enterprise,South,Credit Card,No,Mobile,0
4445,63.0,749775.1094664198,97,29,60.49951177322845,0,50579.03293211322,20251.76648722527,Female,Premium,North,Credit Card,No,Tablet,1
4446,65.0,1019247.405290326,44,30,44.12399907844493,3,26158.956920740075,47108.51913209038,Female,Basic,East,Debit Card,Yes,Tablet,0
4447,31.0,740412.6796473626,91,36,63.55301967327295,0,67237.70900061923,940.8742107346698,Male,Premium,East,Credit Card,Yes,Desktop,0
4448,31.0,762088.5917103665,98,34,88.34947576565969,1,43286.27008840533,24771.352892073883,Other,Basic,East,Transfer,Yes,Desktop,1
4449,36.0,994204.7921085778,9,37,73.96891448510667,2,41974.95787261107,20261.935574501207,Other,Premium,East,PayPal,Yes,Mobile,0
4450,67.0,1049101.2866426692,44,29,63.99335540179974,1,34605.22919472539,18150.075598964144,Male,Premium,East,Debit Card,Yes,Tablet,0
4451,59.0,460542.97664306127,26,41,64.28987138098482,1,69613.4837972607,29493.7441947196,Male,Premium,East,,No,Tablet,0
4452,78.0,877777.329048154,17,37,62.689849669537416,6,50140.23322304062,9121.65589521831,Other,Premium,West,PayPal,Yes,Tablet,0
4453,69.0,,115,25,65.16586399793474,3,72934.5947203541,18051.64485346001,Female,Basic,West,Transfer,Yes,Desktop,0
4454,60.0,469231.493304809,63,31,58.33815524276229,1,66935.82013312833,18371.844846610617,Male,Basic,West,Transfer,No,Tablet,1
4455,35.0,267960.5975763281,109,31,78.7769333428983,6,65336.20533499935,34807.34073157223,Female,Premium,South,Debit Card,Yes,Tablet,0
4456,72.0,466279.862530729,109,24,98.47171602527531,1,19921.39298605393,18092.258034689115,Male,Enterprise,East,Debit Card,No,Tablet,0
4457,44.0,630435.6808668206,118,26,28.033626108001,3,59284.86218253788,28764.55359177544,Other,Enterprise,West,PayPal,Yes,Desktop,1
4458,45.0,896275.8293895224,29,35,38.94250191094153,0,33866.191952391906,34906.089357653334,Female,Enterprise,East,Debit Card,Yes,Desktop,0
4459,77.0,1334992.0031727538,114,30,36.80749777664175,5,87474.72989423011,27910.9903311039,Male,Basic,South,,Yes,Mobile,1
4460,23.0,502641.8349975497,105,32,71.84352492326255,1,66553.72066911796,38001.27772417212,Other,Basic,South,Debit Card,Yes,Mobile,0
4461,29.0,884429.854228669,38,25,77.45450605692636,2,31536.418914983835,27398.33712156146,Female,Basic,East,Debit Card,No,Desktop,0
4462,40.0,764063.4906184545,34,22,26.60100822905411,3,23328.79459401149,13804.812863784293,Other,Basic,North,Debit Card,Yes,Mobile,0
4463,33.0,-100000.0,42,32,45.73508984058347,2,47549.47854126093,224.41420822410876,Other,Basic,East,Transfer,Yes,Tablet,0
4464,28.0,1042601.0126753686,78,37,49.95519087535098,3,49088.47585791594,15094.167502367722,Male,Enterprise,South,PayPal,Yes,Tablet,1
4465,,1268839.2259666766,59,35,31.70696045438557,0,55684.66033304442,6384.293837647263,Female,Enterprise,East,Transfer,No,Desktop,0
4466,38.0,597556.6786534181,53,27,81.6210584418135,3,34520.429879506046,17031.74320872777,Other,Premium,North,Debit Card,Yes,Desktop,0
4467,68.0,964313.190069102,72,30,75.37547493235708,4,80320.01683463572,28598.635979137027,Other,Premium,West,Debit Card,Yes,Mobile,1
4468,32.0,786630.823958643,116,28,38.08988007167069,2,51454.27940431362,31222.202817322985,Male,Enterprise,South,Transfer,Yes,Tablet,0
4469,,675857.811909697,35,35,87.30209359120047,2,60976.267151469976,27447.108307331557,Other,Basic,South,Transfer,Yes,Tablet,0
4470,49.0,677661.5228691634,98,29,90.5682797094123,2,36068.49496084559,25980.49412163516,Male,Enterprise,West,Credit Card,Yes,Desktop,1
4471,29.0,803763.1007195862,6,29,76.48841212534947,2,50635.6889055064,43964.31386257349,Other,Basic,North,Transfer,Yes,Mobile,0
4472,69.0,1253892.8307513646,81,41,26.233700780953136,3,85202.09654680907,28565.07690234722,Male,Enterprise,East,PayPal,No,Tablet,0
4473,37.0,911519.7467431228,7,32,19.67041019386704,3,61109.82192786441,-1521.3848845636603,Male,Enterprise,North,Debit Card,Yes,Mobile,1
4474,37.0,962295.5372568642,109,29,55.80610840746064,2,47698.47761030555,28400.461141495663,Female,Enterprise,East,Credit Card,No,Mobile,0
4475,78.0,980172.9514496588,54,33,75.84089098075324,4,51354.2287409081,27721.775567898578,Other,Enterprise,North,Debit Card,Yes,Mobile,0
4476,23.0,,119,27,63.574563134371,4,62230.4343282925,13349.313582998297,Female,Premium,East,PayPal,Yes,Mobile,0
4477,29.0,898848.1700659846,86,44,66.05330067501875,2,103348.0015052296,20526.035017940776,Male,Premium,West,Transfer,Yes,Mobile,0
4478,40.0,749029.5531202907,106,30,36.72104158894979,2,62192.612847949385,31629.11700846773,Male,Enterprise,North,Debit Card,No,Mobile,0
4479,37.0,807834.5686720397,11,19,31.577146092422726,3,32786.53571099756,17056.89290844856,Male,Basic,North,Transfer,No,Desktop,0
4480,76.0,624905.1710228707,45,34,15.454393705492826,0,49010.96264611659,31424.081111580592,Other,Basic,East,PayPal,No,Mobile,1
4481,26.0,331914.14932228444,14,27,69.3663704527586,1,44727.80781286201,25974.69447880763,Male,Basic,South,Transfer,Yes,Tablet,1
4482,20.0,556772.5393674806,84,26,63.31378595006575,2,54650.124625479104,22550.422584943797,Other,Basic,East,Debit Card,Yes,Tablet,1
4483,70.0,606481.2794951987,9,26,112.15101279645955,3,49571.587546250594,14956.667431459511,Other,Premium,North,Debit Card,Yes,Desktop,0
4484,30.0,522499.6695140038,12,30,60.03783242195294,0,77741.74826591698,44987.65096792235,Female,Basic,West,Transfer,Yes,Desktop,0
4485,58.0,937413.2688544168,78,19,47.14808799052668,3,40530.4299168936,22947.96582342997,Male,Basic,South,PayPal,Yes,Desktop,0
4486,65.0,885097.7618285875,1,29,80.0572564836014,0,54635.9701320723,36716.29706688522,Other,Basic,West,Transfer,Yes,Desktop,0
4487,49.0,645822.9533758543,28,35,96.06354379000284,1,43663.71478184952,20018.52748602943,Other,Basic,South,Transfer,Yes,Tablet,1
4488,42.0,1147454.323948522,51,35,85.68048062703923,2,70236.26609455743,20886.69035789419,Male,Premium,East,Transfer,No,Desktop,1
4489,71.0,712900.0322849771,22,26,65.40350003706827,3,71632.99629689673,34382.00148303409,Male,Basic,South,Transfer,Yes,Mobile,1
4490,,580724.3385626262,47,30,77.16599395695374,1,-15937.15794530556,14010.683059977624,Other,Premium,South,Credit Card,Yes,Tablet,1
4491,21.0,700920.1835936068,97,35,84.51945068600838,0,64976.94890401342,18154.068128384253,Female,Premium,West,PayPal,No,Desktop,1
4492,53.0,341233.5702742355,116,29,75.92769909285013,2,59891.98171437316,15174.819117211264,Other,Premium,South,Transfer,No,Mobile,0
4493,50.0,563997.4131892228,36,37,88.87799149735973,2,12567.53961981924,13355.8212932576,Other,Basic,South,Credit Card,Yes,Mobile,0
4494,68.0,896853.3403647906,86,31,36.60905603291257,2,20004.13609529488,23371.24120618108,Other,Enterprise,East,Credit Card,No,Desktop,0
4495,60.0,,67,28,41.15497831176938,1,54709.99179196494,35049.25914811904,Female,Premium,North,PayPal,Yes,Desktop,0
4496,76.0,941990.7461089432,100,37,36.27390073270975,3,52919.13918020112,27435.173787719057,,Premium,West,Debit Card,Yes,Mobile,0
4497,52.0,531288.9519914025,92,28,37.84957852533238,2,51441.4476916664,24958.10810916377,,Enterprise,West,Credit Card,No,Mobile,1
4498,69.0,989303.4901290304,30,35,82.34830265629111,4,54116.01682385351,36628.28694763465,Male,Enterprise,East,Credit Card,No,Mobile,0
4499,29.0,500196.5555691701,107,29,100.44648724454343,2,62614.89403494967,1811.5271741057184,Male,Premium,West,PayPal,No,Desktop,0
4500,74.0,672079.7761103685,23,24,88.0501646472393,0,36644.71994363768,31226.16491728697,Male,Premium,North,Transfer,Yes,Tablet,1
4501,73.0,574483.4261564107,71,28,77.56420049407333,0,48607.610755123,13527.576932772556,Other,Enterprise,South,PayPal,No,Mobile,0
4502,58.0,,55,27,50.39429995694203,1,23359.60332810289,18635.47884970029,Male,Premium,West,Credit Card,No,Mobile,0
4503,69.0,299811.9967831038,47,27,39.25700652711231,0,63647.79475085555,29683.65945163509,Male,Basic,West,Debit Card,Yes,Desktop,1
4504,23.0,1319967.1188329705,17,36,73.85969719277611,2,26158.1825902052,10426.682815003427,Female,Enterprise,South,Credit Card,No,Tablet,0
4505,31.0,430220.4496869599,116,30,49.093243209603344,0,-8256.990607795706,30014.501278099106,Male,Premium,North,Debit Card,Yes,Tablet,0
4506,23.0,469684.4476233671,0,24,26.90675365944027,2,37126.26012845153,17887.089022351556,Other,Premium,South,PayPal,Yes,Mobile,0
4507,29.0,799656.5075525254,3,25,30.43623842575724,1,41398.24509032805,20271.10390883618,Female,Premium,East,Transfer,Yes,Desktop,0
4508,68.0,948973.9588199464,95,33,105.21034727440076,1,49940.413922425694,21467.62778796908,Other,Premium,East,Credit Card,Yes,Desktop,0
4509,72.0,755720.3781769247,115,40,85.78616411480513,3,77284.3391303117,20605.09542483105,Female,Premium,West,Transfer,Yes,Mobile,0
4510,48.0,644075.6408285624,39,28,52.40146867954349,3,10005.966380787046,31412.1997221965,Male,Enterprise,South,PayPal,Yes,Tablet,1
4511,25.0,379174.070419034,41,33,98.70668548886452,1,46287.80192570843,36110.92511100952,Other,Basic,East,PayPal,Yes,Tablet,0
4512,69.0,10000000.0,99,25,86.53294214919512,1,17871.21515320311,8719.684876071331,Male,Enterprise,East,PayPal,No,Tablet,1
4513,20.0,946171.9018896852,80,31,69.79288506624499,3,17868.130714405714,23305.976909958597,Male,Basic,North,Credit Card,No,Desktop,1
4514,58.0,1276661.431736179,15,31,74.71066651369492,1,42192.3269258913,19216.53964414173,Other,Enterprise,North,Credit Card,Yes,Tablet,0
4515,141.0,806997.0167289886,42,32,95.19533738199064,1,70193.46044268672,20262.36215959272,Female,Enterprise,West,Credit Card,No,Tablet,0
4516,35.0,943146.628688858,25,33,35.35691174912422,3,50227.72700241733,16638.09925930839,Other,Basic,North,PayPal,No,Desktop,0
4517,62.0,287479.9454647684,35,25,54.4284880227358,2,73706.09628771871,26359.89229498895,Female,Enterprise,North,PayPal,No,Tablet,0
4518,64.0,-100000.0,27,39,54.44279029876576,2,39098.160090393896,6495.945874268471,Other,Premium,North,Transfer,No,Desktop,0
4519,141.0,611669.3051665584,98,26,80.26938985930424,3,31028.09977424833,3110.144576415074,Female,Enterprise,North,Credit Card,Yes,Tablet,0
4520,39.0,10000000.0,70,29,50.01164240844909,2,75324.056256768,32181.351199956323,Female,Enterprise,North,Credit Card,Yes,Desktop,0
4521,52.0,1142520.8528017197,3,31,76.25762592726278,1,57517.72664245734,16827.508399259525,Other,Enterprise,West,Debit Card,No,Mobile,0
4522,64.0,971977.2836359967,55,28,49.08108968581786,0,37568.36090414295,21335.14660631625,Other,Basic,East,PayPal,No,Mobile,0
4523,63.0,1539263.3164681452,44,35,59.71593613175406,3,40314.90586981301,31415.39094398422,Other,Premium,East,Debit Card,Yes,Desktop,0
4524,75.0,983550.8316452288,32,30,64.84574343480732,4,27669.48560785019,24612.83264948884,Other,Enterprise,West,Transfer,No,Tablet,0
4525,18.0,1214545.544943401,105,41,20.680237265832005,3,51021.98388517329,3069.3964524591283,Other,Basic,South,PayPal,Yes,Desktop,0
4526,,782153.1168431644,74,36,65.77640013647925,2,59997.29966465225,29836.556394659277,Male,Premium,West,PayPal,No,Mobile,1
4527,41.0,1217712.5826454754,0,29,53.748027814451184,4,47120.70995335661,29736.512025792927,,Enterprise,West,Credit Card,Yes,Tablet,0
4528,73.0,1158546.3647213008,101,36,57.65119307900903,3,35727.47373367593,23915.249313265984,Female,Enterprise,East,Debit Card,No,Tablet,0
4529,25.0,908811.3577496512,20,38,64.43340972971964,0,56367.005097289846,15202.653401489584,Other,Enterprise,North,PayPal,Yes,Desktop,0
4530,69.0,979530.7697489584,82,20,60.41355867724623,0,34429.81910048892,16312.61121956577,Male,Premium,West,Transfer,No,Tablet,0
4531,67.0,570564.0784444613,37,28,63.49260487279688,0,59133.95408030848,11630.94027695262,Other,Basic,West,Credit Card,No,Desktop,0
4532,40.0,972418.849683399,41,35,69.35476268277067,0,38596.46031054024,31948.8391860798,Male,Premium,East,Transfer,No,Mobile,1
4533,71.0,,64,31,56.34279624673607,4,20762.927707830862,11008.26057927226,Other,Basic,South,Debit Card,Yes,Tablet,1
4534,66.0,577965.4726032118,78,34,44.70540084860284,0,71051.18400022441,22709.747330196227,Other,Premium,West,,Yes,Mobile,0
4535,66.0,301241.7302283025,11,25,85.45702347879168,1,81162.30601131654,24812.319391851925,Female,Enterprise,West,PayPal,No,Tablet,0
4536,22.0,97681.0192155675,30,20,48.75961428196098,3,53787.83772339836,24805.69370227937,Male,Premium,South,Credit Card,No,Desktop,0
4537,75.0,,96,30,71.55121313704029,0,50059.9627255633,15816.430300204524,Male,Premium,North,PayPal,No,Mobile,0
4538,,743926.8631278841,44,23,29.764462551554995,3,52098.7209154569,12839.367320794914,Male,Basic,North,Transfer,No,Tablet,0
4539,75.0,1104705.6528528326,119,49,69.89428134235271,4,49343.05547474571,20361.2455666594,Male,Premium,West,PayPal,No,Tablet,0
4540,51.0,991168.0083417704,91,27,92.77762101927982,0,27807.98864612006,26031.267195006218,Other,Basic,West,PayPal,Yes,Mobile,0
4541,76.0,1065254.2296364014,89,28,49.65545247780509,4,51945.53776810783,1932.470118011832,Male,Premium,North,Debit Card,Yes,Mobile,0
4542,23.0,1310209.6926895897,87,25,52.81590183010944,1,13105.184990251066,31907.293499721225,Other,Enterprise,South,PayPal,No,Mobile,1
4543,45.0,577614.7337868803,55,41,88.99077761609483,3,53907.22079270351,36422.46432498138,Male,Premium,North,Credit Card,Yes,Mobile,0
4544,69.0,864048.0167869068,45,19,41.53246021470185,1,40306.42499283717,6876.540406446629,Male,Enterprise,South,Debit Card,Yes,Mobile,0
4545,49.0,650617.3710909872,91,31,80.18400379625085,0,30564.855064611325,27822.605590544565,Male,Premium,East,Credit Card,No,Tablet,1
4546,40.0,219617.56383862183,82,29,72.54045849730633,4,37030.54802562366,10640.194514639636,Other,Premium,North,Debit Card,No,Desktop,0
4547,25.0,1036114.4293972315,11,29,66.8371500878407,5,14388.609228462095,29195.482427644984,Female,Enterprise,South,PayPal,Yes,Mobile,0
4548,49.0,961679.0528896536,81,28,77.15268495493392,2,68254.4877397375,22501.752103233102,Male,Basic,West,Debit Card,No,Mobile,1
4549,37.0,654597.3889519059,45,31,71.21425107636989,1,41841.46510514418,3397.0189685420264,Male,Premium,North,Credit Card,Yes,Desktop,1
4550,,,55,33,49.27450191939939,1,65319.83963505765,23618.268425653077,Other,Enterprise,North,Transfer,No,Tablet,0
4551,57.0,824555.2176283863,60,22,78.09284983175732,2,30194.784734679688,17151.82363925378,,Enterprise,East,Transfer,Yes,Desktop,1
4552,53.0,1070812.5132675562,86,32,34.346530209016734,2,56348.49627778118,36311.10575345151,Other,Premium,North,Transfer,No,Desktop,1
4553,68.0,1231400.8719130126,46,34,45.71347418433063,2,72852.83690569148,10046.572007594224,Male,Basic,East,Transfer,No,Desktop,1
4554,77.0,1025950.6171223118,88,28,36.65207763242889,3,50603.60620764284,12914.465173395354,Male,Premium,South,Credit Card,Yes,Mobile,1
4555,32.0,1276537.1899436223,95,36,60.47568959156175,3,60112.14933881766,5350.68510737309,Female,Basic,North,Transfer,No,Tablet,0
4556,76.0,774804.7928688476,60,22,40.0748815277233,0,89993.2197361902,17097.36875986349,Male,Premium,West,Debit Card,Yes,Mobile,0
4557,44.0,1319496.0790751406,102,29,55.788040848515166,3,66122.05775875473,17223.902392743632,Female,Enterprise,North,Credit Card,No,Desktop,0
4558,29.0,299380.9743607162,95,25,29.95282437464295,1,82379.90194561619,13579.425175361224,Other,Enterprise,West,Transfer,Yes,Desktop,0
4559,42.0,553850.3193063948,5,27,84.70124543794063,1,46982.014229192624,13272.814564725988,Male,Enterprise,North,Debit Card,No,Desktop,0
4560,24.0,772042.4643422181,54,31,103.18888077720588,2,17710.382835684446,7400.307163039532,Female,Enterprise,East,PayPal,No,Desktop,0
4561,42.0,1264944.0246248364,119,33,54.668187153945375,1,54544.91448115117,11269.07686290824,Other,Basic,North,Credit Card,Yes,Tablet,0
4562,67.0,741539.57088759,44,33,70.18959367448143,0,37165.09806942766,35723.956574693526,Male,Premium,South,Transfer,Yes,Mobile,0
4563,58.0,377932.92996884405,106,28,51.26537431685017,1,1460.2286587533454,22019.440999857023,Male,Premium,East,Transfer,No,Desktop,0
4564,-5.0,458395.68788132776,18,27,111.97078587939852,0,50199.85550662217,23547.654593035557,Female,Enterprise,North,PayPal,Yes,Tablet,0
4565,30.0,386307.3476828999,109,41,52.39968119733589,5,37647.59367312648,11943.893674587209,Female,Premium,West,Transfer,No,Mobile,0
4566,71.0,1273439.132698812,118,38,89.7176324162161,3,79365.65992379028,12345.761637406633,Female,Enterprise,East,Credit Card,No,Mobile,0
4567,141.0,330199.41062372824,64,25,56.08439934766444,8,70524.43565520293,2781.0026037220523,Other,Premium,West,Credit Card,No,Desktop,0
4568,61.0,1143596.6779669505,3,33,103.39247489486382,2,51909.780957726594,29914.172863553773,Male,Premium,West,Debit Card,No,Desktop,0
4569,35.0,1168921.4507087085,73,30,81.77340185199424,2,66539.36258613219,12561.429824164372,Male,Enterprise,South,Debit Card,No,Tablet,0
4570,19.0,393701.94039403566,58,36,64.4879354004641,3,65029.68111869651,35911.07055287435,Other,Premium,South,Debit Card,No,Desktop,0
4571,32.0,1163383.6516410084,39,33,46.98363411236716,0,32068.501823306324,2494.040544834552,Male,Premium,South,PayPal,Yes,Tablet,1
4572,68.0,-100000.0,13,22,82.57246208870899,4,71611.650598681,18982.63069723668,Other,Enterprise,West,Debit Card,No,Mobile,0
4573,75.0,1105234.7882070877,7,31,42.71513079108669,2,64585.41985204077,12408.885047739182,Female,Premium,South,Credit Card,No,Desktop,1
4574,,1372937.0173853058,83,35,66.74701540845037,4,55074.362339263214,34620.537364224634,Female,Basic,North,Credit Card,Yes,Mobile,0
4575,37.0,,36,46,44.7533330212546,0,76716.01970833144,-1702.5638756360822,Other,Premium,South,PayPal,No,Mobile,1
4576,49.0,,96,36,93.52246899525296,2,31809.0023903112,18360.53743473261,,Premium,South,Transfer,Yes,Mobile,0
4577,38.0,1039246.0308478712,66,30,51.79338235728236,1,26481.753455221857,29258.619577822108,,Premium,North,PayPal,Yes,Desktop,0
4578,26.0,508768.3739646798,10,33,97.29705484709118,3,67388.2937186243,20712.032648037857,Male,Basic,East,Transfer,No,Tablet,0
4579,70.0,891024.1413302295,4,33,66.47356616132946,1,61213.20834459296,25871.3657867688,Male,Premium,West,Transfer,No,Tablet,0
4580,23.0,938905.4162984132,62,27,48.37636834540878,5,16885.28393831257,13921.983467127991,Female,Premium,South,Credit Card,Yes,Tablet,0
4581,65.0,556974.0335813533,17,25,40.64944547495952,2,49137.21831026176,12837.399236834532,Other,Premium,South,,No,Desktop,0
4582,68.0,1041585.3435665476,91,30,97.63328920471204,0,89153.61552061424,11602.629666694173,Other,Enterprise,South,Debit Card,No,Tablet,0
